fips,years,tempc,county,state,disasters
1001,1953-1962,17.636574074074076,Autauga,AL,0.1
1001,1963-1972,17.074537037037036,Autauga,AL,0.0
1001,1973-1982,17.277777777777782,Autauga,AL,0.3
1001,1983-1992,17.638888888888893,Autauga,AL,0.1
1001,1993-2001,17.787551440329214,Autauga,AL,0.1111111111111111
1001,2002-2010,17.872942386831276,Autauga,AL,0.6666666666666666
1001,2011-2019,18.4022633744856,Autauga,AL,0.6666666666666666
1003,1953-1962,19.319907407407413,Baldwin,AL,0.1
1003,1963-1972,18.971296296296295,Baldwin,AL,0.1
1003,1973-1982,19.018518518518523,Baldwin,AL,0.4
1003,1983-1992,19.233796296296294,Baldwin,AL,0.2
1003,1993-2001,19.466563786008233,Baldwin,AL,0.4444444444444444
1003,2002-2010,19.55349794238683,Baldwin,AL,1.3333333333333333
1003,2011-2019,20.012860082304524,Baldwin,AL,0.8888888888888888
1005,1953-1962,18.258796296296296,Barbour,AL,0.1
1005,1963-1972,17.777314814814815,Barbour,AL,0.0
1005,1973-1982,17.96203703703704,Barbour,AL,0.3
1005,1983-1992,18.31435185185185,Barbour,AL,0.1
1005,1993-2001,18.277777777777775,Barbour,AL,0.3333333333333333
1005,2002-2010,18.258230452674898,Barbour,AL,0.7777777777777778
1005,2011-2019,18.830761316872426,Barbour,AL,0.6666666666666666
1007,1953-1962,16.95925925925926,Bibb,AL,0.1
1007,1963-1972,16.452314814814816,Bibb,AL,0.0
1007,1973-1982,16.555092592592594,Bibb,AL,0.2
1007,1983-1992,16.87962962962963,Bibb,AL,0.1
1007,1993-2001,17.135802469135804,Bibb,AL,0.0
1007,2002-2010,17.287037037037035,Bibb,AL,0.7777777777777778
1007,2011-2019,17.609567901234566,Bibb,AL,0.4444444444444444
1009,1953-1962,15.802314814814816,Blount,AL,0.1
1009,1963-1972,15.358333333333334,Blount,AL,0.0
1009,1973-1982,15.556944444444445,Blount,AL,0.2
1009,1983-1992,15.968055555555557,Blount,AL,0.1
1009,1993-2001,16.122942386831273,Blount,AL,0.2222222222222222
1009,2002-2010,16.30812757201646,Blount,AL,0.6666666666666666
1009,2011-2019,16.848251028806583,Blount,AL,0.6666666666666666
1011,1953-1962,17.808333333333334,Bullock,AL,0.1
1011,1963-1972,17.340740740740742,Bullock,AL,0.0
1011,1973-1982,17.528703703703705,Bullock,AL,0.3
1011,1983-1992,17.933333333333334,Bullock,AL,0.1
1011,1993-2001,17.9619341563786,Bullock,AL,0.1111111111111111
1011,2002-2010,17.955246913580247,Bullock,AL,0.7777777777777778
1011,2011-2019,18.539609053497944,Bullock,AL,0.7777777777777778
1013,1953-1962,18.008333333333336,Butler,AL,0.1
1013,1963-1972,17.4,Butler,AL,0.0
1013,1973-1982,17.573148148148146,Butler,AL,0.1
1013,1983-1992,17.84259259259259,Butler,AL,0.1
1013,1993-2001,17.9809670781893,Butler,AL,0.4444444444444444
1013,2002-2010,17.93364197530864,Butler,AL,0.7777777777777778
1013,2011-2019,18.647633744855966,Butler,AL,0.7777777777777778
1015,1953-1962,16.071296296296296,Calhoun,AL,0.1
1015,1963-1972,15.461574074074074,Calhoun,AL,0.0
1015,1973-1982,15.621759259259258,Calhoun,AL,0.1
1015,1983-1992,16.02777777777778,Calhoun,AL,0.3
1015,1993-2001,16.239197530864196,Calhoun,AL,0.2222222222222222
1015,2002-2010,16.44753086419753,Calhoun,AL,0.6666666666666666
1015,2011-2019,17.07253086419753,Calhoun,AL,0.4444444444444444
1017,1953-1962,16.32037037037037,Chambers,AL,0.1
1017,1963-1972,15.866666666666669,Chambers,AL,0.1
1017,1973-1982,16.07453703703704,Chambers,AL,0.3
1017,1983-1992,16.481018518518518,Chambers,AL,0.1
1017,1993-2001,16.61882716049383,Chambers,AL,0.1111111111111111
1017,2002-2010,16.723765432098766,Chambers,AL,0.5555555555555556
1017,2011-2019,17.18261316872428,Chambers,AL,0.4444444444444444
1019,1953-1962,15.825462962962963,Cherokee,AL,0.1
1019,1963-1972,15.33703703703704,Cherokee,AL,0.0
1019,1973-1982,15.419444444444443,Cherokee,AL,0.1
1019,1983-1992,15.795833333333334,Cherokee,AL,0.1
1019,1993-2001,15.950617283950615,Cherokee,AL,0.4444444444444444
1019,2002-2010,16.14043209876543,Cherokee,AL,0.7777777777777778
1019,2011-2019,16.692901234567906,Cherokee,AL,0.5555555555555556
1021,1953-1962,16.929166666666667,Chilton,AL,0.1
1021,1963-1972,16.37777777777778,Chilton,AL,0.0
1021,1973-1982,16.62824074074074,Chilton,AL,0.3
1021,1983-1992,16.978703703703708,Chilton,AL,0.2
1021,1993-2001,17.133744855967077,Chilton,AL,0.1111111111111111
1021,2002-2010,17.23971193415638,Chilton,AL,0.5555555555555556
1021,2011-2019,17.54320987654321,Chilton,AL,0.5555555555555556
1023,1953-1962,18.009722222222223,Choctaw,AL,0.1
1023,1963-1972,17.492592592592594,Choctaw,AL,0.0
1023,1973-1982,17.638888888888893,Choctaw,AL,0.5
1023,1983-1992,17.90277777777778,Choctaw,AL,0.1
1023,1993-2001,18.138374485596707,Choctaw,AL,0.2222222222222222
1023,2002-2010,18.17746913580247,Choctaw,AL,0.7777777777777778
1023,2011-2019,18.648662551440328,Choctaw,AL,0.5555555555555556
1025,1953-1962,18.25185185185185,Clarke,AL,0.1
1025,1963-1972,17.77916666666667,Clarke,AL,0.0
1025,1973-1982,17.84722222222222,Clarke,AL,0.2
1025,1983-1992,18.11111111111111,Clarke,AL,0.1
1025,1993-2001,18.383744855967077,Clarke,AL,0.3333333333333333
1025,2002-2010,18.442901234567902,Clarke,AL,1.0
1025,2011-2019,18.916666666666664,Clarke,AL,0.5555555555555556
1027,1953-1962,15.893981481481484,Clay,AL,0.1
1027,1963-1972,15.328240740740739,Clay,AL,0.0
1027,1973-1982,15.502314814814815,Clay,AL,0.4
1027,1983-1992,15.938888888888892,Clay,AL,0.2
1027,1993-2001,15.97119341563786,Clay,AL,0.1111111111111111
1027,2002-2010,16.13940329218107,Clay,AL,0.6666666666666666
1027,2011-2019,16.68878600823045,Clay,AL,0.4444444444444444
1029,1953-1962,15.468981481481482,Cleburne,AL,0.1
1029,1963-1972,14.847685185185185,Cleburne,AL,0.0
1029,1973-1982,15.085648148148149,Cleburne,AL,0.3
1029,1983-1992,15.510185185185188,Cleburne,AL,0.1
1029,1993-2001,15.615226337448556,Cleburne,AL,0.1111111111111111
1029,2002-2010,15.837448559670783,Cleburne,AL,0.6666666666666666
1029,2011-2019,16.506687242798353,Cleburne,AL,0.4444444444444444
1031,1953-1962,18.564814814814817,Coffee,AL,0.1
1031,1963-1972,17.903703703703705,Coffee,AL,0.0
1031,1973-1982,18.135185185185186,Coffee,AL,0.4
1031,1983-1992,18.41527777777778,Coffee,AL,0.1
1031,1993-2001,18.488168724279838,Coffee,AL,0.5555555555555556
1031,2002-2010,18.532407407407405,Coffee,AL,0.7777777777777778
1031,2011-2019,19.100308641975307,Coffee,AL,0.6666666666666666
1033,1953-1962,15.463425925925923,Colbert,AL,0.1
1033,1963-1972,15.077777777777774,Colbert,AL,0.0
1033,1973-1982,15.115740740740742,Colbert,AL,0.1
1033,1983-1992,15.488888888888885,Colbert,AL,0.1
1033,1993-2001,15.686213991769547,Colbert,AL,0.3333333333333333
1033,2002-2010,15.74022633744856,Colbert,AL,0.5555555555555556
1033,2011-2019,16.21604938271605,Colbert,AL,0.5555555555555556
1035,1953-1962,18.406018518518515,Conecuh,AL,0.1
1035,1963-1972,17.950925925925926,Conecuh,AL,0.0
1035,1973-1982,18.099999999999998,Conecuh,AL,0.3
1035,1983-1992,18.280555555555555,Conecuh,AL,0.1
1035,1993-2001,18.386831275720162,Conecuh,AL,0.5555555555555556
1035,2002-2010,18.383744855967077,Conecuh,AL,0.5555555555555556
1035,2011-2019,19.035493827160494,Conecuh,AL,0.6666666666666666
1037,1953-1962,16.731018518518518,Coosa,AL,0.1
1037,1963-1972,16.10833333333333,Coosa,AL,0.0
1037,1973-1982,16.339814814814815,Coosa,AL,0.3
1037,1983-1992,16.752777777777776,Coosa,AL,0.1
1037,1993-2001,16.87448559670782,Coosa,AL,0.1111111111111111
1037,2002-2010,16.972222222222218,Coosa,AL,0.5555555555555556
1037,2011-2019,17.38271604938272,Coosa,AL,0.4444444444444444
1039,1953-1962,18.61064814814815,Covington,AL,0.1
1039,1963-1972,18.09027777777778,Covington,AL,0.0
1039,1973-1982,18.189351851851853,Covington,AL,0.4
1039,1983-1992,18.42314814814815,Covington,AL,0.1
1039,1993-2001,18.497942386831273,Covington,AL,0.6666666666666666
1039,2002-2010,18.518004115226336,Covington,AL,0.6666666666666666
1039,2011-2019,19.11162551440329,Covington,AL,0.8888888888888888
1041,1953-1962,17.846296296296295,Crenshaw,AL,0.1
1041,1963-1972,17.312962962962963,Crenshaw,AL,0.0
1041,1973-1982,17.46990740740741,Crenshaw,AL,0.3
1041,1983-1992,17.80185185185185,Crenshaw,AL,0.1
1041,1993-2001,17.956790123456795,Crenshaw,AL,0.4444444444444444
1041,2002-2010,17.89043209876543,Crenshaw,AL,0.6666666666666666
1041,2011-2019,18.542181069958847,Crenshaw,AL,0.7777777777777778
1043,1953-1962,15.614351851851854,Cullman,AL,0.1
1043,1963-1972,15.158796296296297,Cullman,AL,0.0
1043,1973-1982,15.325462962962963,Cullman,AL,0.3
1043,1983-1992,15.75,Cullman,AL,0.2
1043,1993-2001,15.91872427983539,Cullman,AL,0.6666666666666666
1043,2002-2010,16.074074074074073,Cullman,AL,0.7777777777777778
1043,2011-2019,16.47067901234568,Cullman,AL,0.5555555555555556
1045,1953-1962,18.749537037037037,Dale,AL,0.1
1045,1963-1972,18.2087962962963,Dale,AL,0.0
1045,1973-1982,18.410185185185185,Dale,AL,0.4
1045,1983-1992,18.708796296296295,Dale,AL,0.1
1045,1993-2001,18.713991769547324,Dale,AL,0.4444444444444444
1045,2002-2010,18.6522633744856,Dale,AL,1.0
1045,2011-2019,19.28292181069959,Dale,AL,0.8888888888888888
1047,1953-1962,17.962962962962965,Dallas,AL,0.1
1047,1963-1972,17.50416666666667,Dallas,AL,0.0
1047,1973-1982,17.611111111111114,Dallas,AL,0.3
1047,1983-1992,17.89351851851852,Dallas,AL,0.3
1047,1993-2001,18.075102880658434,Dallas,AL,0.1111111111111111
1047,2002-2010,18.073559670781894,Dallas,AL,0.6666666666666666
1047,2011-2019,18.59259259259259,Dallas,AL,0.6666666666666666
1049,1953-1962,15.01666666666667,De Kalb,AL,0.1
1049,1963-1972,14.508333333333331,De Kalb,AL,0.0
1049,1973-1982,14.661111111111108,De Kalb,AL,0.4
1049,1983-1992,15.040277777777778,De Kalb,AL,0.1
1049,1993-2001,15.132201646090534,De Kalb,AL,0.7777777777777778
1049,2002-2010,15.327674897119339,De Kalb,AL,1.0
1049,2011-2019,15.800925925925924,De Kalb,AL,0.6666666666666666
1051,1953-1962,17.557407407407407,Elmore,AL,0.1
1051,1963-1972,17.010648148148146,Elmore,AL,0.0
1051,1973-1982,17.1625,Elmore,AL,0.3
1051,1983-1992,17.565277777777776,Elmore,AL,0.1
1051,1993-2001,17.681069958847736,Elmore,AL,0.1111111111111111
1051,2002-2010,17.766975308641978,Elmore,AL,0.6666666666666666
1051,2011-2019,18.289609053497948,Elmore,AL,0.5555555555555556
1053,1953-1962,18.741666666666667,Escambia,AL,0.1
1053,1963-1972,18.41759259259259,Escambia,AL,0.0
1053,1973-1982,18.5449074074074,Escambia,AL,0.3
1053,1983-1992,18.672222222222224,Escambia,AL,0.1
1053,1993-2001,18.76440329218107,Escambia,AL,0.4444444444444444
1053,2002-2010,18.806069958847736,Escambia,AL,0.6666666666666666
1053,2011-2019,19.42335390946502,Escambia,AL,0.6666666666666666
1055,1953-1962,15.958333333333334,Etowah,AL,0.1
1055,1963-1972,15.51898148148148,Etowah,AL,0.0
1055,1973-1982,15.57962962962963,Etowah,AL,0.4
1055,1983-1992,15.984722222222222,Etowah,AL,0.1
1055,1993-2001,16.171296296296294,Etowah,AL,0.4444444444444444
1055,2002-2010,16.35493827160494,Etowah,AL,0.7777777777777778
1055,2011-2019,16.961419753086417,Etowah,AL,0.5555555555555556
1057,1953-1962,16.4875,Fayette,AL,0.1
1057,1963-1972,16.061574074074073,Fayette,AL,0.0
1057,1973-1982,16.028703703703705,Fayette,AL,0.2
1057,1983-1992,16.405555555555555,Fayette,AL,0.0
1057,1993-2001,16.587962962962962,Fayette,AL,0.3333333333333333
1057,2002-2010,16.707818930041153,Fayette,AL,0.5555555555555556
1057,2011-2019,17.223765432098766,Fayette,AL,0.4444444444444444
1059,1953-1962,15.4125,Franklin,AL,0.1
1059,1963-1972,14.993055555555554,Franklin,AL,0.0
1059,1973-1982,15.05740740740741,Franklin,AL,0.1
1059,1983-1992,15.438888888888888,Franklin,AL,0.1
1059,1993-2001,15.62602880658436,Franklin,AL,0.3333333333333333
1059,2002-2010,15.708847736625513,Franklin,AL,0.4444444444444444
1059,2011-2019,16.100308641975307,Franklin,AL,0.6666666666666666
1061,1953-1962,18.94537037037037,Geneva,AL,0.1
1061,1963-1972,18.370833333333337,Geneva,AL,0.0
1061,1973-1982,18.607870370370367,Geneva,AL,0.5
1061,1983-1992,18.864814814814814,Geneva,AL,0.1
1061,1993-2001,18.888888888888893,Geneva,AL,0.6666666666666666
1061,2002-2010,19.053497942386834,Geneva,AL,0.6666666666666666
1061,2011-2019,19.580761316872426,Geneva,AL,1.0
1063,1953-1962,17.637500000000003,Greene,AL,0.1
1063,1963-1972,17.08425925925926,Greene,AL,0.0
1063,1973-1982,17.17083333333333,Greene,AL,0.2
1063,1983-1992,17.46805555555556,Greene,AL,0.1
1063,1993-2001,17.684156378600825,Greene,AL,0.0
1063,2002-2010,17.747427983539094,Greene,AL,0.6666666666666666
1063,2011-2019,18.0977366255144,Greene,AL,0.5555555555555556
1065,1953-1962,17.540277777777778,Hale,AL,0.1
1065,1963-1972,16.988888888888887,Hale,AL,0.0
1065,1973-1982,17.07361111111111,Hale,AL,0.3
1065,1983-1992,17.42546296296296,Hale,AL,0.1
1065,1993-2001,17.663065843621396,Hale,AL,0.0
1065,2002-2010,17.719650205761315,Hale,AL,0.6666666666666666
1065,2011-2019,18.05812757201646,Hale,AL,0.4444444444444444
1067,1953-1962,18.7125,Henry,AL,0.1
1067,1963-1972,18.328703703703702,Henry,AL,0.0
1067,1973-1982,18.47962962962963,Henry,AL,0.2
1067,1983-1992,18.851388888888888,Henry,AL,0.1
1067,1993-2001,18.794238683127574,Henry,AL,0.4444444444444444
1067,2002-2010,18.658950617283953,Henry,AL,0.8888888888888888
1067,2011-2019,19.355967078189302,Henry,AL,0.7777777777777778
1069,1953-1962,19.135185185185186,Houston,AL,0.1
1069,1963-1972,18.690740740740743,Houston,AL,0.0
1069,1973-1982,18.84861111111111,Houston,AL,0.3
1069,1983-1992,19.24027777777778,Houston,AL,0.1
1069,1993-2001,19.261316872427987,Houston,AL,0.4444444444444444
1069,2002-2010,19.150720164609055,Houston,AL,0.6666666666666666
1069,2011-2019,19.802469135802472,Houston,AL,0.8888888888888888
1071,1953-1962,15.183333333333332,Jackson,AL,0.1
1071,1963-1972,14.62824074074074,Jackson,AL,0.0
1071,1973-1982,14.791666666666668,Jackson,AL,0.2
1071,1983-1992,15.149074074074074,Jackson,AL,0.2
1071,1993-2001,15.213991769547327,Jackson,AL,0.3333333333333333
1071,2002-2010,15.45730452674897,Jackson,AL,0.7777777777777778
1071,2011-2019,15.883230452674894,Jackson,AL,0.5555555555555556
1073,1953-1962,16.438425925925923,Jefferson,AL,0.1
1073,1963-1972,15.92777777777778,Jefferson,AL,0.1
1073,1973-1982,16.174537037037034,Jefferson,AL,0.5
1073,1983-1992,16.57314814814815,Jefferson,AL,0.2
1073,1993-2001,16.764403292181072,Jefferson,AL,0.6666666666666666
1073,2002-2010,16.91152263374486,Jefferson,AL,1.1111111111111112
1073,2011-2019,17.403292181069958,Jefferson,AL,0.6666666666666666
1075,1953-1962,16.515277777777776,Lamar,AL,0.1
1075,1963-1972,16.015277777777776,Lamar,AL,0.0
1075,1973-1982,16.035648148148148,Lamar,AL,0.2
1075,1983-1992,16.424074074074074,Lamar,AL,0.0
1075,1993-2001,16.64866255144033,Lamar,AL,0.2222222222222222
1075,2002-2010,16.77777777777778,Lamar,AL,0.8888888888888888
1075,2011-2019,17.291152263374485,Lamar,AL,0.6666666666666666
1077,1953-1962,15.256944444444443,Lauderdale,AL,0.1
1077,1963-1972,14.851388888888891,Lauderdale,AL,0.0
1077,1973-1982,14.869444444444445,Lauderdale,AL,0.1
1077,1983-1992,15.246759259259258,Lauderdale,AL,0.1
1077,1993-2001,15.420267489711932,Lauderdale,AL,0.3333333333333333
1077,2002-2010,15.511316872427983,Lauderdale,AL,0.5555555555555556
1077,2011-2019,16.00462962962963,Lauderdale,AL,0.3333333333333333
1079,1953-1962,15.523611111111112,Lawrence,AL,0.1
1079,1963-1972,15.115740740740739,Lawrence,AL,0.0
1079,1973-1982,15.154166666666669,Lawrence,AL,0.1
1079,1983-1992,15.568055555555555,Lawrence,AL,0.1
1079,1993-2001,15.680041152263373,Lawrence,AL,0.3333333333333333
1079,2002-2010,15.748971193415636,Lawrence,AL,0.6666666666666666
1079,2011-2019,16.016975308641978,Lawrence,AL,0.4444444444444444
1081,1953-1962,17.148611111111112,Lee,AL,0.1
1081,1963-1972,16.695833333333333,Lee,AL,0.0
1081,1973-1982,16.823611111111113,Lee,AL,0.4
1081,1983-1992,17.252314814814817,Lee,AL,0.0
1081,1993-2001,17.383230452674898,Lee,AL,0.1111111111111111
1081,2002-2010,17.4511316872428,Lee,AL,0.5555555555555556
1081,2011-2019,17.863168724279838,Lee,AL,0.5555555555555556
1083,1953-1962,15.427314814814816,Limestone,AL,0.1
1083,1963-1972,14.881018518518516,Limestone,AL,0.0
1083,1973-1982,14.93935185185185,Limestone,AL,0.1
1083,1983-1992,15.402314814814815,Limestone,AL,0.1
1083,1993-2001,15.550925925925927,Limestone,AL,0.4444444444444444
1083,2002-2010,15.794238683127572,Limestone,AL,0.4444444444444444
1083,2011-2019,16.18415637860082,Limestone,AL,0.4444444444444444
1085,1953-1962,17.899537037037035,Lowndes,AL,0.1
1085,1963-1972,17.418055555555554,Lowndes,AL,0.0
1085,1973-1982,17.641666666666662,Lowndes,AL,0.2
1085,1983-1992,17.98287037037037,Lowndes,AL,0.1
1085,1993-2001,18.15329218106996,Lowndes,AL,0.2222222222222222
1085,2002-2010,18.16409465020576,Lowndes,AL,0.4444444444444444
1085,2011-2019,18.868312757201643,Lowndes,AL,0.5555555555555556
1087,1953-1962,17.746296296296297,Macon,AL,0.1
1087,1963-1972,17.274074074074072,Macon,AL,0.0
1087,1973-1982,17.396759259259262,Macon,AL,0.3
1087,1983-1992,17.814351851851853,Macon,AL,0.1
1087,1993-2001,17.887860082304528,Macon,AL,0.3333333333333333
1087,2002-2010,17.947016460905346,Macon,AL,0.5555555555555556
1087,2011-2019,18.40792181069959,Macon,AL,0.6666666666666666
1089,1953-1962,15.425925925925924,Madison,AL,0.1
1089,1963-1972,14.94212962962963,Madison,AL,0.0
1089,1973-1982,14.980555555555558,Madison,AL,0.1
1089,1983-1992,15.404166666666669,Madison,AL,0.1
1089,1993-2001,15.539094650205762,Madison,AL,0.2222222222222222
1089,2002-2010,15.840534979423868,Madison,AL,0.5555555555555556
1089,2011-2019,16.273662551440328,Madison,AL,0.4444444444444444
1091,1953-1962,17.887499999999996,Marengo,AL,0.1
1091,1963-1972,17.35509259259259,Marengo,AL,0.0
1091,1973-1982,17.516666666666666,Marengo,AL,0.3
1091,1983-1992,17.805092592592594,Marengo,AL,0.1
1091,1993-2001,18.060699588477362,Marengo,AL,0.0
1091,2002-2010,18.11728395061728,Marengo,AL,0.6666666666666666
1091,2011-2019,18.409465020576132,Marengo,AL,0.4444444444444444
1093,1953-1962,15.827777777777778,Marion,AL,0.1
1093,1963-1972,15.377314814814815,Marion,AL,0.0
1093,1973-1982,15.385648148148146,Marion,AL,0.1
1093,1983-1992,15.805555555555557,Marion,AL,0.1
1093,1993-2001,15.968621399176953,Marion,AL,0.4444444444444444
1093,2002-2010,16.064814814814813,Marion,AL,0.6666666666666666
1093,2011-2019,16.412037037037035,Marion,AL,0.5555555555555556
1095,1953-1962,15.570833333333331,Marshall,AL,0.1
1095,1963-1972,15.16574074074074,Marshall,AL,0.0
1095,1973-1982,15.30787037037037,Marshall,AL,0.4
1095,1983-1992,15.685648148148147,Marshall,AL,0.2
1095,1993-2001,15.834362139917696,Marshall,AL,0.4444444444444444
1095,2002-2010,16.02469135802469,Marshall,AL,0.8888888888888888
1095,2011-2019,16.53343621399177,Marshall,AL,0.4444444444444444
1097,1953-1962,19.193055555555553,Mobile,AL,0.1
1097,1963-1972,18.825462962962963,Mobile,AL,0.1
1097,1973-1982,18.880092592592597,Mobile,AL,0.4
1097,1983-1992,19.0662037037037,Mobile,AL,0.2
1097,1993-2001,19.332818930041153,Mobile,AL,0.4444444444444444
1097,2002-2010,19.39454732510288,Mobile,AL,1.2222222222222223
1097,2011-2019,19.88528806584362,Mobile,AL,1.0
1099,1953-1962,18.325462962962963,Monroe,AL,0.1
1099,1963-1972,17.888888888888886,Monroe,AL,0.0
1099,1973-1982,18.016203703703702,Monroe,AL,0.3
1099,1983-1992,18.18287037037037,Monroe,AL,0.1
1099,1993-2001,18.379115226337447,Monroe,AL,0.2222222222222222
1099,2002-2010,18.461419753086417,Monroe,AL,0.6666666666666666
1099,2011-2019,19.10390946502058,Monroe,AL,0.6666666666666666
1101,1953-1962,17.752777777777776,Montgomery,AL,0.1
1101,1963-1972,17.318981481481483,Montgomery,AL,0.0
1101,1973-1982,17.544444444444444,Montgomery,AL,0.3
1101,1983-1992,17.96527777777778,Montgomery,AL,0.1
1101,1993-2001,18.0977366255144,Montgomery,AL,0.2222222222222222
1101,2002-2010,18.140946502057616,Montgomery,AL,0.6666666666666666
1101,2011-2019,18.846707818930042,Montgomery,AL,0.5555555555555556
1103,1953-1962,15.578240740740743,Morgan,AL,0.1
1103,1963-1972,15.075462962962963,Morgan,AL,0.0
1103,1973-1982,15.168518518518516,Morgan,AL,0.2
1103,1983-1992,15.612037037037037,Morgan,AL,0.2
1103,1993-2001,15.779320987654321,Morgan,AL,0.2222222222222222
1103,2002-2010,15.982510288065843,Morgan,AL,0.5555555555555556
1103,2011-2019,16.35133744855967,Morgan,AL,0.4444444444444444
1105,1953-1962,17.527314814814815,Perry,AL,0.1
1105,1963-1972,17.07638888888889,Perry,AL,0.0
1105,1973-1982,17.081481481481482,Perry,AL,0.2
1105,1983-1992,17.40138888888889,Perry,AL,0.0
1105,1993-2001,17.63168724279835,Perry,AL,0.0
1105,2002-2010,17.691872427983537,Perry,AL,0.6666666666666666
1105,2011-2019,18.06224279835391,Perry,AL,0.8888888888888888
1107,1953-1962,17.145833333333336,Pickens,AL,0.1
1107,1963-1972,16.60185185185185,Pickens,AL,0.0
1107,1973-1982,16.681018518518517,Pickens,AL,0.2
1107,1983-1992,16.975,Pickens,AL,0.0
1107,1993-2001,17.219650205761315,Pickens,AL,0.0
1107,2002-2010,17.299897119341566,Pickens,AL,0.6666666666666666
1107,2011-2019,17.868312757201647,Pickens,AL,0.5555555555555556
1109,1953-1962,18.06666666666667,Pike,AL,0.1
1109,1963-1972,17.543055555555558,Pike,AL,0.0
1109,1973-1982,17.67638888888889,Pike,AL,0.3
1109,1983-1992,18.006018518518523,Pike,AL,0.1
1109,1993-2001,18.109053497942387,Pike,AL,0.1111111111111111
1109,2002-2010,18.045267489711936,Pike,AL,0.5555555555555556
1109,2011-2019,18.642489711934154,Pike,AL,0.6666666666666666
1111,1953-1962,15.699537037037038,Randolph,AL,0.1
1111,1963-1972,15.169444444444443,Randolph,AL,0.0
1111,1973-1982,15.405555555555557,Randolph,AL,0.3
1111,1983-1992,15.880092592592593,Randolph,AL,0.2
1111,1993-2001,15.9809670781893,Randolph,AL,0.3333333333333333
1111,2002-2010,16.18312757201646,Randolph,AL,0.5555555555555556
1111,2011-2019,16.713477366255145,Randolph,AL,0.3333333333333333
1113,1953-1962,17.92037037037037,Russell,AL,0.1
1113,1963-1972,17.38888888888889,Russell,AL,0.0
1113,1973-1982,17.56574074074074,Russell,AL,0.3
1113,1983-1992,17.981018518518518,Russell,AL,0.2
1113,1993-2001,18.068415637860085,Russell,AL,0.2222222222222222
1113,2002-2010,18.12397119341564,Russell,AL,0.7777777777777778
1113,2011-2019,18.5190329218107,Russell,AL,0.5555555555555556
1115,1953-1962,16.138888888888893,St Clair,AL,0.1
1115,1963-1972,15.603240740740741,St Clair,AL,0.0
1115,1973-1982,15.781481481481483,St Clair,AL,0.6
1115,1983-1992,16.210185185185185,St Clair,AL,0.1
1115,1993-2001,16.353395061728396,St Clair,AL,0.4444444444444444
1115,2002-2010,16.53292181069959,St Clair,AL,0.6666666666666666
1115,2011-2019,17.1440329218107,St Clair,AL,0.6666666666666666
1117,1953-1962,16.556481481481484,Shelby,AL,0.1
1117,1963-1972,15.965740740740742,Shelby,AL,0.0
1117,1973-1982,16.242592592592594,Shelby,AL,0.4
1117,1983-1992,16.672222222222224,Shelby,AL,0.2
1117,1993-2001,16.825102880658434,Shelby,AL,0.2222222222222222
1117,2002-2010,16.93724279835391,Shelby,AL,0.6666666666666666
1117,2011-2019,17.39866255144033,Shelby,AL,0.4444444444444444
1119,1953-1962,17.783796296296295,Sumter,AL,0.1
1119,1963-1972,17.176851851851854,Sumter,AL,0.0
1119,1973-1982,17.34212962962963,Sumter,AL,0.2
1119,1983-1992,17.581018518518523,Sumter,AL,0.1
1119,1993-2001,17.796296296296298,Sumter,AL,0.0
1119,2002-2010,17.90895061728395,Sumter,AL,0.6666666666666666
1119,2011-2019,18.23045267489712,Sumter,AL,0.4444444444444444
1121,1953-1962,16.519444444444446,Talladega,AL,0.1
1121,1963-1972,15.854166666666668,Talladega,AL,0.0
1121,1973-1982,16.060185185185183,Talladega,AL,0.5
1121,1983-1992,16.476851851851855,Talladega,AL,0.1
1121,1993-2001,16.569444444444443,Talladega,AL,0.1111111111111111
1121,2002-2010,16.717592592592595,Talladega,AL,0.7777777777777778
1121,2011-2019,17.28652263374486,Talladega,AL,0.4444444444444444
1123,1953-1962,16.656018518518515,Tallapoosa,AL,0.1
1123,1963-1972,16.194444444444446,Tallapoosa,AL,0.0
1123,1973-1982,16.319907407407406,Tallapoosa,AL,0.2
1123,1983-1992,16.721759259259258,Tallapoosa,AL,0.1
1123,1993-2001,16.807613168724277,Tallapoosa,AL,0.1111111111111111
1123,2002-2010,16.890946502057613,Tallapoosa,AL,0.5555555555555556
1123,2011-2019,17.343106995884774,Tallapoosa,AL,0.3333333333333333
1125,1953-1962,17.122685185185187,Tuscaloosa,AL,0.1
1125,1963-1972,16.63842592592593,Tuscaloosa,AL,0.0
1125,1973-1982,16.755555555555553,Tuscaloosa,AL,0.3
1125,1983-1992,16.99351851851852,Tuscaloosa,AL,0.1
1125,1993-2001,17.205246913580247,Tuscaloosa,AL,0.4444444444444444
1125,2002-2010,17.32201646090535,Tuscaloosa,AL,0.7777777777777778
1125,2011-2019,17.804012345679013,Tuscaloosa,AL,0.5555555555555556
1127,1953-1962,16.35231481481481,Walker,AL,0.1
1127,1963-1972,16.030092592592588,Walker,AL,0.0
1127,1973-1982,15.97314814814815,Walker,AL,0.3
1127,1983-1992,16.360185185185188,Walker,AL,0.1
1127,1993-2001,16.55452674897119,Walker,AL,0.3333333333333333
1127,2002-2010,16.699074074074076,Walker,AL,0.6666666666666666
1127,2011-2019,17.096193415637863,Walker,AL,0.4444444444444444
1129,1953-1962,18.43935185185185,Washington,AL,0.1
1129,1963-1972,18.001851851851853,Washington,AL,0.0
